node	Degree Centrality	Betweenness centrality	Eigenvector centrality
1317	5	0.00462965474626872	0.010862312129241066
1318	2	1.7185614952859858e-06	1.9985435949911725e-76
1319	1	0.0	1.1538596825553558e-76
1320	3	0.001851216153671509	6.843090294699241e-05
1321	2	0.0017522848755664447	0.0002825717555289639
1322	2	0.0008340751790454651	9.244261241767337e-06
1323	3	0.0013872600270197445	0.00022384618278061387
1324	1	0.0	0.0020098830095805495
1325	2	0.004675830870168126	0.002211188494450836
1326	1	0.0	0.0073576719419770715
1327	4	0.002222201923358233	0.025966436473129288
1328	1	0.0	0.00011581936888731057
1329	1	0.0	0.00011581936888731057
1330	2	0.002498788414145823	0.00011797050256011452
1331	1	0.0	0.00011581936888731057
1332	1	0.0	0.0006188211174248074
1333	1	0.0	0.00010833518460210204
1334	1	0.0	1.2271887578061623e-84
1335	1	0.0	2.503026588860923e-05
1336	2	0.0004713474344987252	0.0003105127625909023
1337	1	0.0	1.2271887578061623e-84
1338	2	5.728538317619953e-07	1.735506984881266e-84
1339	2	0.004406840464885967	0.0011295910345104467
1340	1	0.0	0.00031175621638316806
1341	1	0.0	0.00010833518460210204
1342	1	0.0	0.005571327878803216
1343	3	0.0	0.006423658767896131
1344	1	0.0	0.0145023372497625
1345	1	0.0	6.517507438154122e-97
1346	1	0.0	6.517507438154122e-97
1347	2	0.0033294264702007164	0.014766932981826013
1348	2	0.002498788414145823	0.001994614540851281
1349	2	0.0033294264702007164	3.7065702132077137e-06
1350	1	0.0	6.765429891440858e-08
1351	2	0.000876796814423176	0.0037503470422540603
1352	6	0.02064191249294382	0.017751059283304418
1353	1	0.0	1.1536504268436442e-05
1354	1	0.0	0.0145023372497625
1355	1	0.0	0.0007269891670637414
1356	1	0.0	0.0007269891670637414
1357	1	0.0	0.0007269891670637414
1358	3	0.0008191752213261911	0.00026664738063371146
1359	1	0.0	6.517507438154122e-97
1360	1	0.0	6.517507438154122e-97
1361	1	0.0	0.0145023372497625
1362	1	0.0	0.0004583737666253434
1363	1	0.0	0.0004583737666253434
1364	2	0.0	2.536787661331778e-06
1365	1	0.0	0.0009579081019173996
1366	1	0.0	0.0004773707088215313
1367	2	0.0049872654593199305	3.7444232342747664e-06
1368	1	0.0	6.517507438154122e-97
1369	1	0.0	6.517507438154122e-97
1370	1	0.0	6.517507438154122e-97
1371	1	0.0	6.517507438154122e-97
1372	1	0.0	1.231690563578743e-06
1373	2	0.009522918426620047	0.015233327664769534
1374	1	0.0	0.0073576719419770715
1375	3	5.155684485857957e-06	3.167901473371761e-70
1376	1	0.0	0.00034826929870545404
1377	1	0.0	9.589891666556107e-09
1378	1	0.0	9.589891666556107e-09
1379	1	0.0	6.517507438154122e-97
1380	1	0.0	6.517507438154122e-97
1381	2	0.0	7.035420719128257e-05
1382	3	0.0016675775042591682	0.0007838604657275164
1383	1	0.0	0.00010400103365122498
1384	1	0.0	0.00010400103365122498
1385	3	0.0004155472803607123	0.002549633632057047
1386	2	8.076128952237128e-05	0.0006053702487494508
1387	3	0.00380317900515262	0.023216485216277633
1388	3	0.0033427513164982965	0.00897772783344592
1389	3	0.0	0.001563974600339441
1390	3	0.0012157676526634968	0.0014486098811458059
1391	2	0.0008340751790454651	0.00138078148806823
1392	1	0.0	0.0013564760245380644
1393	1	0.0	0.0013564760245380644
1394	1	0.0	0.0013564760245380644
1395	1	0.0	0.0002792516497569968
1396	1	0.0	0.0015917721466388254
1397	1	0.0	0.0015917721466388254
1398	1	0.0	0.0015917721466388254
1399	1	0.0	0.0015917721466388254
1400	1	0.0	0.0015917721466388254
1401	1	0.0	0.0015917721466388254
1402	2	0.0018467102790036788	0.0016481650298353513
1403	1	0.0	0.0015917721466388254
1404	1	0.0	0.0015917721466388254
1405	5	0.015011461181724587	0.0026317638054756593
1406	2	0.0	1.6425322201524314e-05
1407	4	0.012384160547420883	0.015917195916745033
1408	2	1.1457076635239905e-06	3.477841808887112e-79
1409	1	0.0	0.0006662470970410089
1410	2	0.0	0.0008530195782880146
1411	2	0.0025493486959752044	0.0020609751912601137
1412	1	0.0	0.0027750769709789114
1413	5	5.728538317619952e-06	3.803670194757346e-65
1414	1	0.0	1.7010530238934585e-65
1415	1	0.0	1.7010530238934585e-65
1416	1	0.0	1.7010530238934585e-65
1417	1	0.0	1.7010530238934585e-65
1418	1	0.0	1.7010530238934585e-65
1419	1	0.0	7.786238248202773e-05
1420	4	0.010852599825797159	0.017219043246173262
1421	1	0.0	0.002284056903193705
1422	1	0.0	0.002284056903193705
1423	1	0.0	0.0009579081019173996
1424	1	0.0	0.0007309904150070357
1425	1	0.0	0.0008301265906807419
1426	1	0.0	4.058795983283419e-71
1427	2	0.002512152883360752	0.00016898743289854446
1428	11	0.007466369114648666	0.0004570895748555931
1429	2	0.0001031372860449441	0.0024527210115511413
1430	1	0.0	0.006116870912789014
1431	1	0.0	0.0020098830095805495
1432	1	0.0	3.073659521743661e-05
1433	1	0.0	0.00028717144891782145
1434	6	0.0071208732916395465	0.002174835979463305
1435	1	0.0	0.0007309904150070357
1436	6	0.012002711732040362	0.0009987216290216496
1437	1	0.0	0.0007309904150070357
1438	1	0.0	6.517507438154122e-97
1439	1	0.0	6.517507438154122e-97
1440	2	0.0	0.00025102150534878716
1441	3	0.0005111581205058705	0.00044337746746883844
1442	1	0.0	6.517507438154122e-97
1443	1	0.0	6.517507438154122e-97
1444	1	0.0	0.00139393275452205
1445	2	0.0	6.517507438154122e-97
1446	1	0.0	4.7726076685764755e-06
1447	5	0.0038904776486839536	3.596858629989155e-05
1448	3	0.00631194355530419	0.00019938437816924528
1449	2	0.0008340751790454651	0.00019356606957427705
1450	1	0.0	2.5682781331693605e-05
1451	1	0.0	6.517507438154122e-97
1452	1	0.0	6.517507438154122e-97
1453	3	0.005333989043496169	0.0006865207137617343
1454	1	0.0	1.2271887578061623e-84
1455	1	0.0	2.825050870894633e-05
1456	2	0.0008340751790454651	0.0002129475919428715
1457	1	0.0	0.0005282491337766758
1458	2	0.002498788414145823	5.013572136038673e-07
1459	2	0.0016670046504274063	6.772943908529974e-08
1460	2	0.0033294264702007164	3.7112919362167827e-06
1461	1	0.0	1.2271887578061623e-84
1462	2	5.728538317619953e-07	1.735506984881266e-84
1463	2	1.7185614952859858e-06	5.820594894725847e-05
1464	2	0.0003795351822603668	0.00021476474845439115
1465	1	0.0	0.00027494872400041177
1466	1	0.0	0.00040142034484791226
1467	2	0.0008340751790454651	0.003025707012610535
1468	1	0.0	0.0002446011006317409
1469	2	0.0	6.517507438154122e-97
1470	2	0.0008340751790454651	9.14701335252277e-09
1471	2	0.0035474816284214498	0.0024365479845627393
1472	1	0.0	0.002411234212414731
1473	1	0.0	0.00037615013129561024
1474	1	0.0	0.00037615013129561024
1475	1	0.0	0.00037615013129561024
1476	1	0.0	7.786238248202773e-05
1477	1	0.0	6.517507438154122e-97
1478	1	0.0	6.517507438154122e-97
1479	1	0.0	0.0020098830095805495
1480	1	0.0	0.0020098830095805495
1481	1	0.0	0.0020098830095805495
1482	1	0.0	0.0020098830095805495
1483	2	0.0	6.517507438154122e-97
1484	1	0.0	0.00019747774386554056
1485	3	0.0	0.008483158256905985
1486	2	0.0008340751790454651	8.77891937324985e-06
1487	1	0.0	1.4210755015385928e-05
1488	1	0.0	1.4210755015385928e-05
1489	1	0.0	7.786238248202773e-05
1490	3	0.0016675775042591682	6.839754399400459e-05
1491	1	0.0	9.076235676132788e-06
1492	1	0.0	9.076235676132788e-06
1493	2	0.0008340751790454651	1.1519869649675914e-06
1494	1	0.0	1.5283885399129873e-07
1495	1	0.0	7.544744532492865e-05
1496	1	0.0	0.0034431249647085397
1497	1	0.0	6.144250131247619e-05
1498	1	0.0	6.517507438154122e-97
1499	1	0.0	6.517507438154122e-97
1500	1	0.0	6.517507438154122e-97
1501	1	0.0	6.517507438154122e-97
1502	1	0.0	6.517507438154122e-97
1503	1	0.0	6.517507438154122e-97
1504	1	0.0	2.1494244453876514e-79
1505	1	0.0	6.745995678889564e-05
1506	1	0.0	0.00012037192510832658
1507	1	0.0	0.0073576719419770715
1508	2	0.001471300744881858	0.0002753401263475683
1509	1	0.0	3.826171446070106e-05
1510	2	0.002539345004192605	0.0031626077037522527
1511	1	0.0	6.358729129876723e-06
1512	1	0.0	0.002161327093159244
1513	1	0.0	1.1643908870416972e-06
1514	2	0.0008340751790454651	0.0019939509062822302
1515	2	0.0016670046504274063	0.014766844940278238
1516	1	0.0	0.0002645076905157384
1517	1	0.0	0.0016232362169418682
1518	2	0.0	6.517507438154122e-97
1519	1	0.0	6.985268820174941e-05
1520	2	0.0	0.00014771507068377714
1521	2	0.0	0.00014771507068377714
1522	2	0.005718416746462697	0.00018387842803005525
1523	1	0.0	0.0001184624167798458
1524	3	0.0016675775042591682	4.129493402865519e-05
1525	1	0.0	5.4798090008895795e-06
1526	1	0.0	5.4798090008895795e-06
1527	1	0.0	1.2271887578061623e-84
1528	2	0.006311960739834431	0.0002643168713558677
1529	1	0.0	0.0002593320602379899
1530	1	0.0	0.00026806890851308827
1531	1	0.0	2.5537887450155747e-61
1532	1	0.0	2.5537887450155747e-61
1533	1	0.0	2.5537887450155747e-61
1534	1	0.0	2.5537887450155747e-61
1535	1	0.0	1.2268483575498434e-06
1536	1	0.0	1.068687226272842e-05
1537	1	0.0	6.517507438154122e-97
1538	1	0.0	6.517507438154122e-97
1539	1	0.0	0.0003639152305580124
1540	1	0.0	3.493639701210467e-05
1541	1	0.0	1.088554287832885e-05
1542	2	0.0015217973110024027	0.00042863381548001857
1543	1	0.0	0.00039369741846791384
1544	2	0.011859822556159456	0.0004400397920143669
1545	1	0.0	0.0009579081019173996
1546	1	0.0	0.0002955232708706243
1547	2	0.0054514947545563994	5.250342600786063e-05
1548	2	0.005007860795030195	0.00024105330286739352
1549	1	0.0	5.137171729932256e-05
1550	1	0.0	5.137171729932256e-05
1551	1	0.0	5.137171729932256e-05
1552	1	0.0	5.137171729932256e-05
1553	1	0.0	5.137171729932256e-05
1554	1	0.0	5.137171729932256e-05
1555	1	0.0	5.137171729932256e-05
1556	1	0.0	5.137171729932256e-05
1557	1	0.0	5.137171729932256e-05
1558	1	0.0	5.137171729932256e-05
1559	1	0.0	5.137171729932256e-05
1560	1	0.0	4.790624277931073e-05
1561	2	0.0008340751790454651	0.00036126036369254697
1562	1	0.0	1.2271887578061623e-84
1563	2	5.728538317619953e-07	1.735506984881266e-84
1564	3	0.0008329294713819411	1.727075550924887e-05
1565	3	0.0008329294713819411	1.727075550924887e-05
1566	4	0.0041612102339191335	0.00010820477515329585
1567	3	0.0008340751790454651	4.666266317988262e-06
1568	1	0.0	6.517507438154122e-97
1569	1	0.0	6.517507438154122e-97
1570	1	0.0	6.517507438154122e-97
1571	1	0.0	6.517507438154122e-97
1572	1	0.0	4.426236239571075e-05
1573	2	0.0	6.517507438154122e-97
1574	1	0.0	1.2271887578061623e-84
1575	1	0.0	1.6895474524649374e-70
1576	1	0.0	0.00012037192510832658
1577	1	0.0	0.006116870912789014
1578	1	0.0	0.00016128617314602122
1579	1	0.0	0.0004607320894545402
1580	1	0.0	0.0005456297407383545
1581	1	0.0	7.786238248202773e-05
1582	1	0.0	1.2271887578061623e-84
1583	1	0.0	0.0009579081019173996
1584	1	0.0	0.0009579081019173996
1585	1	0.0	0.0002453443066093515
1586	2	1.7185614952859858e-06	1.0377495310731155e-73
1587	1	0.0	4.7726076685764755e-06
1588	1	0.0	4.7726076685764755e-06
1589	1	0.0	0.0001901583274068644
1590	3	0.0006015121669428632	7.983879570042988e-05
1591	2	0.0	6.517507438154122e-97
1592	1	0.0	6.517507438154122e-97
1593	1	0.0	6.517507438154122e-97
1594	1	0.0	0.001203474600844875
1595	4	0.0024833491119593087	0.009070950795823384
1596	1	0.0	1.0817888327455538e-05
1597	2	0.0008340751790454651	0.007489505645763888
1598	1	0.0	0.000993652611142097
1599	4	0.0032125387813326314	0.00410872095057503
1600	5	0.006570946139362855	0.01560527074280111
1601	1	0.0	0.003204939187811621
1602	1	0.0	0.003204939187811621
1603	2	0.00041287235811234105	0.00028633044100119564
1604	1	0.0	6.375994433675212e-05
1605	1	0.0	0.0007314220631363257
1606	2	0.00045156650289813896	0.00024257732253187537
1607	1	0.0	1.2271887578061623e-84
1608	13	0.010797721874881849	0.002676357657352907
1609	1	0.0	0.001203474600844875
1610	1	0.0	0.00010833518460210204
1611	1	0.0	0.00010833518460210204
1612	1	0.0	0.001682728672469911
1613	1	0.0	0.0004607320894545402
1614	6	0.007535788893222779	0.0023212656577904383
1615	1	0.0	8.428181928965699e-05
1616	1	0.0	8.428181928965699e-05
1617	1	0.0	8.428181928965699e-05
1618	1	0.0	2.1494244453876514e-79
1619	1	0.0	6.517507438154122e-97
1620	1	0.0	6.517507438154122e-97
1621	1	0.0	0.0145023372497625
1622	1	0.0	0.0145023372497625
1623	2	0.004158918818592086	0.0001449973935697806
1624	1	0.0	0.0002885722206590719
1625	1	0.0	0.0002885722206590719
1626	1	0.0	6.517507438154122e-97
1627	1	0.0	6.517507438154122e-97
1628	1	0.0	0.0007314220631363257
1629	1	0.0	1.2136094110407218e-09
1630	3	0.006148468348804162	0.011724054072844511
1631	1	0.0	0.0073576719419770715
1632	1	0.0	0.0073576719419770715
1633	1	0.0	1.1744273179305452e-05
1634	1	0.0	1.1744273179305452e-05
1635	1	0.0	0.0006453128749379163
1636	1	0.0	0.0006453128749379163
1637	2	0.0023471779285421093	0.011294497796007899
1638	1	0.0	0.009271021066285015
1639	1	0.0	2.6938173216871284e-52
1640	1	0.0	1.1834086562010026e-68
1641	1	0.0	6.517507438154122e-97
1642	1	0.0	6.517507438154122e-97
1643	1	0.0	0.0023117193161857146
1644	1	0.0	2.8204716073384277e-05
1645	2	6.150100430623195e-05	0.0018107047551829873
1646	1	0.0	0.003154271950124019
1647	1	0.0	6.745995678889564e-05
1648	1	0.0	6.517507438154122e-97
1649	1	0.0	6.517507438154122e-97
1650	1	0.0	1.2271887578061623e-84
1651	1	0.0	6.517507438154122e-97
1652	1	0.0	6.517507438154122e-97
1653	1	0.0	3.493639701210467e-05
1654	2	0.005814466392384252	9.592403839183447e-06
1655	6	0.004995285412964599	1.3963488261118286e-06
1656	1	0.0	0.0003639152305580124
1657	1	0.0	6.517507438154122e-97
1658	1	0.0	6.517507438154122e-97
1659	1	0.0	1.9007408840230537e-70
1660	1	0.0	0.0007314220631363257
1661	1	0.0	6.375994433675212e-05
1662	2	0.0008340751790454651	8.573639459474638e-05
1663	4	0.0014554528211297327	0.00048080345363378757
1664	3	0.002956364978857361	0.0016410270883211167
1665	1	0.0	3.826171446070106e-05
1666	1	0.0	1.2271887578061623e-84
1667	1	0.0	0.0007592145213658482
1668	2	2.291415327047981e-06	2.3077193651107116e-76
1669	2	1.7185614952859858e-06	1.9985435949911725e-76
1670	2	1.7185614952859858e-06	1.9985435949911725e-76
1671	1	0.0	1.1538596825553558e-76
1672	1	0.0	3.955896309521518e-08
1673	1	0.0	1.9007408840230537e-70
1674	1	0.0	1.9007408840230537e-70
1675	1	0.0	0.006116870912789014
1676	1	0.0	0.00013250671073073268
1677	1	0.0	0.00013250671073073268
1678	1	0.0	1.1538596825553558e-76
1679	1	0.0	1.4359425852118011e-05
1680	1	0.0	0.0009358721937451779
1681	1	0.0	0.0007314220631363257
1682	3	0.0	0.0008433169377786255
1683	3	0.0	0.0008433169377786255
1684	1	0.0	0.0007314220631363257
1685	1	0.0	0.00014842510713712097
1686	3	0.0008868266487357238	0.0003451406051117999
1687	1	0.0	0.0003078345337032782
1688	1	0.0	1.137788248593388e-05
1689	1	0.0	3.826171446070106e-05
1690	1	0.0	0.007386324811190445
1691	6	0.005599520520132536	0.008817412943578707
1692	2	0.0	6.517507438154122e-97
1693	1	0.0	0.0003508741426294058
1694	1	0.0	6.517507438154122e-97
1695	1	0.0	6.517507438154122e-97
1696	1	0.0	0.00018722576519878477
1697	1	0.0	0.00020130548487028632
1698	1	0.0	0.00047987506880521586
1699	1	0.0	0.002837815272921789
1700	1	0.0	0.002370141893533453
1701	1	0.0	6.517507438154122e-97
1702	1	0.0	6.517507438154122e-97
1703	1	0.0	1.8530781129141886e-07
1704	1	0.0	0.0008678867801049278
1705	1	0.0	6.517507438154122e-97
1706	1	0.0	6.517507438154122e-97
1707	1	0.0	6.192935482321492e-07
1708	1	0.0	0.002370141893533453
1709	1	0.0	0.0007861059087984852
1710	1	0.0	0.0012321404426911835
1711	1	0.0	0.001169767216657289
1712	1	0.0	6.517507438154122e-97
1713	1	0.0	6.517507438154122e-97
1714	2	0.0	6.517507438154122e-97
1715	1	0.0	0.00026172726833724897
1716	1	0.0	0.0002792516497569968
1717	1	0.0	6.517507438154122e-97
1718	1	0.0	6.517507438154122e-97
1719	1	0.0	3.0713307188042417e-06
1720	2	0.000957613703797637	2.070713431029298e-05
1721	1	0.0	0.0007861059087984852
1722	1	0.0	4.984811117877776e-06
1723	1	0.0	0.0005449677146324437
1724	1	0.0	0.0005449677146324437
1725	1	0.0	6.517507438154122e-97
1726	1	0.0	6.517507438154122e-97
1727	1	0.0	0.0006188211174248074
1728	1	0.0	0.00027762547779415953
1729	1	0.0	0.00027762547779415953
1730	1	0.0	0.00027762547779415953
1731	3	0.001387113871517602	0.00025510990519931785
1732	4	0.002500506975641109	0.00023002903971456465
1733	1	0.0	0.006116870912789014
1734	1	0.0	0.006116870912789014
1735	2	0.00016291935076585525	0.0014727495167092433
1736	1	0.0	6.517507438154122e-97
1737	1	0.0	6.517507438154122e-97
1738	1	0.0	5.6392883196525915e-05
1739	3	1.7185614952859858e-06	2.5340517373074493e-76
1740	1	0.0	1.4630354526748945e-76
1741	1	0.0	1.4630354526748945e-76
1742	1	0.0	1.4630354526748945e-76
1743	1	0.0	0.001169767216657289
1744	2	0.0023331652038990785	0.0012304194649537315
1745	1	0.0	0.0004790103698332542
1746	4	0.0015116792134698552	0.00024671676307851874
1747	1	0.0	3.273915791221429e-05
1748	1	0.0	3.385038135286546e-05
1749	1	0.0	0.0003188534689216423
1750	1	0.0	0.0003188534689216423
1751	2	0.0008340751790454651	0.0003245671344347082
1752	1	0.0	4.306297732144272e-05
1753	1	0.0	2.0449118549275706e-05
1754	1	0.0	1.5839507366858805e-70
1755	1	0.0	1.5839507366858805e-70
1756	1	0.0	0.0029724493763453887
1757	1	0.0	6.517507438154122e-97
1758	1	0.0	6.517507438154122e-97
1759	1	0.0	3.1927692881273545e-06
1760	1	0.0	3.1927692881273545e-06
1761	1	0.0	3.1927692881273545e-06
1762	1	0.0	3.1927692881273545e-06
1763	2	0.001136627517054057	0.002087279294577653
1764	1	0.0	0.002023476729722885
1765	1	0.0	0.002023476729722885
1766	1	0.0	0.002023476729722885
1767	1	0.0	0.002023476729722885
1768	3	0.0013183053989157209	0.00036740479282110905
1769	1	0.0	4.875373199943476e-05
1770	1	0.0	2.6963065390898664e-06
1771	1	0.0	2.6963065390898664e-06
1772	1	0.0	2.503026588860923e-05
1773	1	0.0	6.532833174069313e-05
1774	1	0.0	0.00018319311227121121
1775	1	0.0	0.001358851043131603
1776	1	0.0	0.0029724493763453887
1777	1	0.0	0.0029724493763453887
1778	1	0.0	0.0029724493763453887
1779	1	0.0	0.0029724493763453887
1780	1	0.0	0.0029724493763453887
1781	3	0.0	0.0034271273574584473
1782	1	0.0	0.0029724493763453887
1783	1	0.0	0.0029724493763453887
1784	1	0.0	6.517507438154122e-97
1785	1	0.0	6.517507438154122e-97
1786	1	0.0	6.380256485476817e-05
1787	1	0.0	2.042628759940681e-06
1788	1	0.0	0.001742983097701889
1789	1	0.0	0.001742983097701889
1790	1	0.0	0.001742983097701889
1791	2	0.00041742694392053444	0.00023545412089857572
1792	1	0.0	0.00018968158556807095
1793	1	0.0	1.8530781129141886e-07
1794	1	0.0	1.8530781129141886e-07
1795	1	0.0	1.8530781129141886e-07
1796	1	0.0	0.0003549075722830877
1797	1	0.0	0.0003549075722830877
1798	1	0.0	0.0003549075722830877
1799	1	0.0	0.0003549075722830877
1800	1	0.0	0.0003549075722830877
1801	1	0.0	0.0003549075722830877
1802	1	0.0	0.0003549075722830877
1803	1	0.0	0.0003549075722830877
1804	1	0.0	0.0003549075722830877
1805	1	0.0	0.0003549075722830877
1806	1	0.0	0.0003549075722830877
1807	1	0.0	3.052198284526565e-05
1808	1	0.0	3.052198284526565e-05
1809	1	0.0	3.052198284526565e-05
1810	1	0.0	6.0652248296442395e-05
1811	1	0.0	6.0652248296442395e-05
1812	1	0.0	6.0652248296442395e-05
1813	1	0.0	6.0652248296442395e-05
1814	1	0.0	6.0652248296442395e-05
1815	1	0.0	6.0652248296442395e-05
1816	1	0.0	6.0652248296442395e-05
1817	1	0.0	6.0652248296442395e-05
1818	1	0.0	4.577253533050477e-05
1819	2	5.728538317619953e-07	1.735506984881266e-84
1820	1	0.0	1.2271887578061623e-84
1821	1	0.0	1.2271887578061623e-84
1822	1	0.0	0.00013016716471371396
1823	2	0.0015273747321224301	0.00013291477612091532
1824	1	0.0	0.00013016716471371396
1825	1	0.0	0.0007562624549146771
1826	1	0.0	0.0007562624549146771
1827	1	0.0	0.00026703938654491343
1828	1	0.0	0.0009722703101571186
1829	1	0.0	6.517507438154122e-97
1830	1	0.0	6.517507438154122e-97
1831	1	0.0	6.517507438154122e-97
1832	1	0.0	6.517507438154122e-97
1833	1	0.0	2.0046859416002554e-07
1834	1	0.0	6.517507438154122e-97
1835	1	0.0	6.517507438154122e-97
1836	1	0.0	0.00021624643668526202
1837	2	0.0	6.517507438154122e-97
1838	1	0.0	6.517507438154122e-97
1839	1	0.0	6.517507438154122e-97
1840	2	0.0	6.517507438154122e-97
1841	1	0.0	8.64934603001508e-06
1842	3	0.0016675775042591682	1.62179521878012e-05
1843	1	0.0	5.6162599914531485e-74
1844	1	0.0	1.2271887578061623e-84
1845	2	5.728538317619953e-07	1.735506984881266e-84
1846	1	0.0	1.2271887578061623e-84
1847	2	0.0	6.517507438154122e-97
1848	1	0.0	6.517507438154122e-97
1849	1	0.0	6.517507438154122e-97
1850	2	0.0	6.517507438154122e-97
1851	2	0.0	6.517507438154122e-97
1852	1	0.0	6.517507438154122e-97
1853	1	0.0	6.517507438154122e-97
1854	1	0.0	2.151133672803937e-06
1855	1	0.0	2.151133672803937e-06
1856	1	0.0	6.517507438154122e-97
1857	1	0.0	6.517507438154122e-97
1858	1	0.0	6.517507438154122e-97
1859	1	0.0	6.517507438154122e-97
1860	2	0.0	6.517507438154122e-97
1861	3	0.0	3.4778418088871143e-79
1862	1	0.0	2.149424445387653e-79
1863	1	0.0	6.517507438154122e-97
1864	1	0.0	6.517507438154122e-97
1865	2	0.0	6.517507438154122e-97
1866	1	0.0	6.517507438154122e-97
1867	1	0.0	6.517507438154122e-97
1868	2	0.0	6.517507438154122e-97
1869	2	0.0	6.517507438154122e-97
